Entity,Code,Day,stringency_index
Laos,LAO,2022/2/21,84.26
Laos,LAO,2022/2/22,84.26
Laos,LAO,2022/2/23,84.26
Laos,LAO,2022/2/24,84.26
Laos,LAO,2022/2/25,84.26
Laos,LAO,2022/2/26,84.26
Laos,LAO,2022/2/27,84.26
Laos,LAO,2022/2/28,84.26
Latvia,LVA,2020/1/21,0
Latvia,LVA,2020/1/22,0
Latvia,LVA,2020/1/23,0
Latvia,LVA,2020/1/24,0
Latvia,LVA,2020/1/25,0
Latvia,LVA,2020/1/26,0
Latvia,LVA,2020/1/27,0
Latvia,LVA,2020/1/28,0
Latvia,LVA,2020/1/29,0
Latvia,LVA,2020/1/30,0
Latvia,LVA,2020/1/31,2.78
Latvia,LVA,2020/2/1,2.78
Latvia,LVA,2020/2/2,2.78
Latvia,LVA,2020/2/3,2.78
Latvia,LVA,2020/2/4,2.78
Latvia,LVA,2020/2/5,2.78
Latvia,LVA,2020/2/6,2.78
Latvia,LVA,2020/2/7,2.78
Latvia,LVA,2020/2/8,2.78
Latvia,LVA,2020/2/9,2.78
Latvia,LVA,2020/2/10,2.78
Latvia,LVA,2020/2/11,2.78
Latvia,LVA,2020/2/12,2.78
Latvia,LVA,2020/2/13,2.78
Latvia,LVA,2020/2/14,2.78
Latvia,LVA,2020/2/15,2.78
Latvia,LVA,2020/2/16,2.78
Latvia,LVA,2020/2/17,2.78
Latvia,LVA,2020/2/18,2.78
Latvia,LVA,2020/2/19,2.78
Latvia,LVA,2020/2/20,2.78
Latvia,LVA,2020/2/21,2.78
Latvia,LVA,2020/2/22,2.78
Latvia,LVA,2020/2/23,2.78
Latvia,LVA,2020/2/24,2.78
Latvia,LVA,2020/2/25,2.78
Latvia,LVA,2020/2/26,2.78
Latvia,LVA,2020/2/27,8.33
Latvia,LVA,2020/2/28,8.33
Latvia,LVA,2020/2/29,8.33
Latvia,LVA,2020/3/1,8.33
Latvia,LVA,2020/3/2,8.33
Latvia,LVA,2020/3/3,8.33
Latvia,LVA,2020/3/4,8.33
Latvia,LVA,2020/3/5,8.33
Latvia,LVA,2020/3/6,8.33
Latvia,LVA,2020/3/7,8.33
Latvia,LVA,2020/3/8,8.33
Latvia,LVA,2020/3/9,8.33
Latvia,LVA,2020/3/10,8.33
Latvia,LVA,2020/3/11,11.11
Latvia,LVA,2020/3/12,11.11
Latvia,LVA,2020/3/13,51.85
Latvia,LVA,2020/3/14,54.63
Latvia,LVA,2020/3/15,54.63
Latvia,LVA,2020/3/16,54.63
Latvia,LVA,2020/3/17,60.19
Latvia,LVA,2020/3/18,60.19
Latvia,LVA,2020/3/19,60.19
Latvia,LVA,2020/3/20,60.19
Latvia,LVA,2020/3/21,60.19
Latvia,LVA,2020/3/22,60.19
Latvia,LVA,2020/3/23,60.19
Latvia,LVA,2020/3/24,63.89
Latvia,LVA,2020/3/25,63.89
Latvia,LVA,2020/3/26,63.89
Latvia,LVA,2020/3/27,69.44
Latvia,LVA,2020/3/28,69.44
Latvia,LVA,2020/3/29,69.44
Latvia,LVA,2020/3/30,69.44
Latvia,LVA,2020/3/31,69.44
Latvia,LVA,2020/4/1,69.44
Latvia,LVA,2020/4/2,69.44
Latvia,LVA,2020/4/3,69.44
Latvia,LVA,2020/4/4,69.44
Latvia,LVA,2020/4/5,69.44
Latvia,LVA,2020/4/6,69.44
Latvia,LVA,2020/4/7,69.44
Latvia,LVA,2020/4/8,69.44
Latvia,LVA,2020/4/9,69.44
Latvia,LVA,2020/4/10,69.44
Latvia,LVA,2020/4/11,69.44
Latvia,LVA,2020/4/12,69.44
Latvia,LVA,2020/4/13,69.44
Latvia,LVA,2020/4/14,69.44
Latvia,LVA,2020/4/15,69.44
Latvia,LVA,2020/4/16,69.44
Latvia,LVA,2020/4/17,69.44
Latvia,LVA,2020/4/18,69.44
Latvia,LVA,2020/4/19,69.44
Latvia,LVA,2020/4/20,69.44
Latvia,LVA,2020/4/21,69.44
Latvia,LVA,2020/4/22,69.44
Latvia,LVA,2020/4/23,69.44
Latvia,LVA,2020/4/24,69.44
Latvia,LVA,2020/4/25,69.44
Latvia,LVA,2020/4/26,69.44
Latvia,LVA,2020/4/27,69.44
Latvia,LVA,2020/4/28,69.44
Latvia,LVA,2020/4/29,69.44
Latvia,LVA,2020/4/30,69.44
Latvia,LVA,2020/5/1,69.44
Latvia,LVA,2020/5/2,69.44
Latvia,LVA,2020/5/3,69.44
Latvia,LVA,2020/5/4,69.44
Latvia,LVA,2020/5/5,69.44
Latvia,LVA,2020/5/6,69.44
Latvia,LVA,2020/5/7,69.44
Latvia,LVA,2020/5/8,69.44
Latvia,LVA,2020/5/9,69.44
Latvia,LVA,2020/5/10,69.44
Latvia,LVA,2020/5/11,69.44
Latvia,LVA,2020/5/12,63.89
Latvia,LVA,2020/5/13,63.89
Latvia,LVA,2020/5/14,63.89
Latvia,LVA,2020/5/15,61.11
Latvia,LVA,2020/5/16,61.11
Latvia,LVA,2020/5/17,61.11
Latvia,LVA,2020/5/18,61.11
Latvia,LVA,2020/5/19,61.11
Latvia,LVA,2020/5/20,61.11
Latvia,LVA,2020/5/21,61.11
Latvia,LVA,2020/5/22,61.11
Latvia,LVA,2020/5/23,61.11
Latvia,LVA,2020/5/24,61.11
Latvia,LVA,2020/5/25,61.11
Latvia,LVA,2020/5/26,61.11
Latvia,LVA,2020/5/27,61.11
Latvia,LVA,2020/5/28,61.11
Latvia,LVA,2020/5/29,61.11
Latvia,LVA,2020/5/30,61.11
Latvia,LVA,2020/5/31,61.11
Latvia,LVA,2020/6/1,61.11
Latvia,LVA,2020/6/2,61.11
Latvia,LVA,2020/6/3,61.11
Latvia,LVA,2020/6/4,61.11
Latvia,LVA,2020/6/5,61.11
Latvia,LVA,2020/6/6,61.11
Latvia,LVA,2020/6/7,61.11
Latvia,LVA,2020/6/8,61.11
Latvia,LVA,2020/6/9,61.11
Latvia,LVA,2020/6/10,50
Latvia,LVA,2020/6/11,50
Latvia,LVA,2020/6/12,50
Latvia,LVA,2020/6/13,50
Latvia,LVA,2020/6/14,50
Latvia,LVA,2020/6/15,50
Latvia,LVA,2020/6/16,50
Latvia,LVA,2020/6/17,50
Latvia,LVA,2020/6/18,50
Latvia,LVA,2020/6/19,50
Latvia,LVA,2020/6/20,50
Latvia,LVA,2020/6/21,50
Latvia,LVA,2020/6/22,50
Latvia,LVA,2020/6/23,50
Latvia,LVA,2020/6/24,50
Latvia,LVA,2020/6/25,50
Latvia,LVA,2020/6/26,50
Latvia,LVA,2020/6/27,50
Latvia,LVA,2020/6/28,50
Latvia,LVA,2020/6/29,50
Latvia,LVA,2020/6/30,50
Latvia,LVA,2020/7/1,50
Latvia,LVA,2020/7/2,50
Latvia,LVA,2020/7/3,50
Latvia,LVA,2020/7/4,50
Latvia,LVA,2020/7/5,50
Latvia,LVA,2020/7/6,50
Latvia,LVA,2020/7/7,50
Latvia,LVA,2020/7/8,50
Latvia,LVA,2020/7/9,50
Latvia,LVA,2020/7/10,50
Latvia,LVA,2020/7/11,50
Latvia,LVA,2020/7/12,50
Latvia,LVA,2020/7/13,50
Latvia,LVA,2020/7/14,50
Latvia,LVA,2020/7/15,50
Latvia,LVA,2020/7/16,50
Latvia,LVA,2020/7/17,50
Latvia,LVA,2020/7/18,50
Latvia,LVA,2020/7/19,50
Latvia,LVA,2020/7/20,50
Latvia,LVA,2020/7/21,50
Latvia,LVA,2020/7/22,50
Latvia,LVA,2020/7/23,50
Latvia,LVA,2020/7/24,50
Latvia,LVA,2020/7/25,50
Latvia,LVA,2020/7/26,50
Latvia,LVA,2020/7/27,50
Latvia,LVA,2020/7/28,50
Latvia,LVA,2020/7/29,50
Latvia,LVA,2020/7/30,50
Latvia,LVA,2020/7/31,50
Latvia,LVA,2020/8/1,47.22
Latvia,LVA,2020/8/2,47.22
Latvia,LVA,2020/8/3,47.22
Latvia,LVA,2020/8/4,47.22
Latvia,LVA,2020/8/5,47.22
Latvia,LVA,2020/8/6,47.22
Latvia,LVA,2020/8/7,47.22
Latvia,LVA,2020/8/8,47.22
Latvia,LVA,2020/8/9,47.22
Latvia,LVA,2020/8/10,47.22
Latvia,LVA,2020/8/11,47.22
Latvia,LVA,2020/8/12,47.22
Latvia,LVA,2020/8/13,47.22
Latvia,LVA,2020/8/14,47.22
Latvia,LVA,2020/8/15,47.22
Latvia,LVA,2020/8/16,47.22
Latvia,LVA,2020/8/17,41.67
Latvia,LVA,2020/8/18,41.67
Latvia,LVA,2020/8/19,41.67
Latvia,LVA,2020/8/20,41.67
Latvia,LVA,2020/8/21,41.67
Latvia,LVA,2020/8/22,41.67
Latvia,LVA,2020/8/23,41.67
Latvia,LVA,2020/8/24,41.67
Latvia,LVA,2020/8/25,41.67
Latvia,LVA,2020/8/26,41.67
Latvia,LVA,2020/8/27,41.67
Latvia,LVA,2020/8/28,41.67
Latvia,LVA,2020/8/29,41.67
Latvia,LVA,2020/8/30,41.67
Latvia,LVA,2020/8/31,41.67
Latvia,LVA,2020/9/1,41.67
Latvia,LVA,2020/9/2,41.67
Latvia,LVA,2020/9/3,41.67
Latvia,LVA,2020/9/4,41.67
Latvia,LVA,2020/9/5,41.67
Latvia,LVA,2020/9/6,41.67
Latvia,LVA,2020/9/7,41.67
Latvia,LVA,2020/9/8,41.67
Latvia,LVA,2020/9/9,41.67
Latvia,LVA,2020/9/10,41.67
Latvia,LVA,2020/9/11,41.67
Latvia,LVA,2020/9/12,41.67
Latvia,LVA,2020/9/13,41.67
Latvia,LVA,2020/9/14,41.67
Latvia,LVA,2020/9/15,41.67
Latvia,LVA,2020/9/16,41.67
Latvia,LVA,2020/9/17,41.67
Latvia,LVA,2020/9/18,41.67
Latvia,LVA,2020/9/19,41.67
Latvia,LVA,2020/9/20,41.67
Latvia,LVA,2020/9/21,37.04
Latvia,LVA,2020/9/22,37.04
Latvia,LVA,2020/9/23,37.04
Latvia,LVA,2020/9/24,37.04
Latvia,LVA,2020/9/25,37.04
Latvia,LVA,2020/9/26,37.04
Latvia,LVA,2020/9/27,37.04
Latvia,LVA,2020/9/28,37.04
Latvia,LVA,2020/9/29,37.04
Latvia,LVA,2020/9/30,37.04
Latvia,LVA,2020/10/1,37.04
Latvia,LVA,2020/10/2,37.04
Latvia,LVA,2020/10/3,28.7
Latvia,LVA,2020/10/4,28.7
Latvia,LVA,2020/10/5,32.41
Latvia,LVA,2020/10/6,32.41
Latvia,LVA,2020/10/7,32.41
Latvia,LVA,2020/10/8,32.41
Latvia,LVA,2020/10/9,32.41
Latvia,LVA,2020/10/10,32.41
Latvia,LVA,2020/10/11,32.41
Latvia,LVA,2020/10/12,32.41
Latvia,LVA,2020/10/13,32.41
Latvia,LVA,2020/10/14,29.63
Latvia,LVA,2020/10/15,33.33
Latvia,LVA,2020/10/16,33.33
Latvia,LVA,2020/10/17,33.33
Latvia,LVA,2020/10/18,33.33
Latvia,LVA,2020/10/19,33.33
Latvia,LVA,2020/10/20,33.33
Latvia,LVA,2020/10/21,33.33
Latvia,LVA,2020/10/22,33.33
Latvia,LVA,2020/10/23,33.33
Latvia,LVA,2020/10/24,38.89
Latvia,LVA,2020/10/25,38.89
Latvia,LVA,2020/10/26,42.59
Latvia,LVA,2020/10/27,42.59
Latvia,LVA,2020/10/28,42.59
Latvia,LVA,2020/10/29,42.59
Latvia,LVA,2020/10/30,42.59
Latvia,LVA,2020/10/31,42.59
Latvia,LVA,2020/11/1,42.59
Latvia,LVA,2020/11/2,42.59
Latvia,LVA,2020/11/3,45.37
Latvia,LVA,2020/11/4,45.37
Latvia,LVA,2020/11/5,45.37
Latvia,LVA,2020/11/6,45.37
Latvia,LVA,2020/11/7,45.37
Latvia,LVA,2020/11/8,45.37
Latvia,LVA,2020/11/9,53.7
Latvia,LVA,2020/11/10,53.7
Latvia,LVA,2020/11/11,53.7
Latvia,LVA,2020/11/12,53.7
Latvia,LVA,2020/11/13,53.7
Latvia,LVA,2020/11/14,53.7
Latvia,LVA,2020/11/15,53.7
Latvia,LVA,2020/11/16,53.7
Latvia,LVA,2020/11/17,53.7
Latvia,LVA,2020/11/18,53.7
Latvia,LVA,2020/11/19,53.7
Latvia,LVA,2020/11/20,53.7
Latvia,LVA,2020/11/21,53.7
Latvia,LVA,2020/11/22,53.7
Latvia,LVA,2020/11/23,53.7
Latvia,LVA,2020/11/24,53.7
Latvia,LVA,2020/11/25,53.7
Latvia,LVA,2020/11/26,53.7
Latvia,LVA,2020/11/27,53.7
Latvia,LVA,2020/11/28,53.7
Latvia,LVA,2020/11/29,53.7
Latvia,LVA,2020/11/30,53.7
Latvia,LVA,2020/12/1,53.7
Latvia,LVA,2020/12/2,53.7
Latvia,LVA,2020/12/3,53.7
Latvia,LVA,2020/12/4,53.7
Latvia,LVA,2020/12/5,53.7
Latvia,LVA,2020/12/6,53.7
Latvia,LVA,2020/12/7,53.7
Latvia,LVA,2020/12/8,53.7
Latvia,LVA,2020/12/9,53.7
Latvia,LVA,2020/12/10,53.7
Latvia,LVA,2020/12/11,53.7
Latvia,LVA,2020/12/12,53.7
Latvia,LVA,2020/12/13,53.7
Latvia,LVA,2020/12/14,53.7
Latvia,LVA,2020/12/15,53.7
Latvia,LVA,2020/12/16,53.7
Latvia,LVA,2020/12/17,53.7
Latvia,LVA,2020/12/18,53.7
Latvia,LVA,2020/12/19,57.41
Latvia,LVA,2020/12/20,57.41
Latvia,LVA,2020/12/21,60.19
Latvia,LVA,2020/12/22,60.19
Latvia,LVA,2020/12/23,60.19
Latvia,LVA,2020/12/24,60.19
Latvia,LVA,2020/12/25,60.19
Latvia,LVA,2020/12/26,60.19
Latvia,LVA,2020/12/27,60.19
Latvia,LVA,2020/12/28,60.19
Latvia,LVA,2020/12/29,60.19
Latvia,LVA,2020/12/30,63.89
Latvia,LVA,2020/12/31,63.89
Latvia,LVA,2021/1/1,63.89
Latvia,LVA,2021/1/2,61.11
Latvia,LVA,2021/1/3,61.11
Latvia,LVA,2021/1/4,61.11
Latvia,LVA,2021/1/5,57.41
Latvia,LVA,2021/1/6,57.41
Latvia,LVA,2021/1/7,57.41
Latvia,LVA,2021/1/8,61.11
Latvia,LVA,2021/1/9,61.11
Latvia,LVA,2021/1/10,57.41
Latvia,LVA,2021/1/11,57.41
Latvia,LVA,2021/1/12,57.41
Latvia,LVA,2021/1/13,57.41
Latvia,LVA,2021/1/14,57.41
Latvia,LVA,2021/1/15,57.41
Latvia,LVA,2021/1/16,57.41
Latvia,LVA,2021/1/17,57.41
Latvia,LVA,2021/1/18,57.41
Latvia,LVA,2021/1/19,57.41
Latvia,LVA,2021/1/20,57.41
Latvia,LVA,2021/1/21,57.41
Latvia,LVA,2021/1/22,57.41
Latvia,LVA,2021/1/23,57.41
Latvia,LVA,2021/1/24,57.41
Latvia,LVA,2021/1/25,57.41
Latvia,LVA,2021/1/26,57.41
Latvia,LVA,2021/1/27,57.41
Latvia,LVA,2021/1/28,57.41
Latvia,LVA,2021/1/29,57.41
Latvia,LVA,2021/1/30,57.41
Latvia,LVA,2021/1/31,57.41
Latvia,LVA,2021/2/1,57.41
Latvia,LVA,2021/2/2,57.41
Latvia,LVA,2021/2/3,57.41
Latvia,LVA,2021/2/4,57.41
Latvia,LVA,2021/2/5,57.41
Latvia,LVA,2021/2/6,57.41
Latvia,LVA,2021/2/7,57.41
Latvia,LVA,2021/2/8,53.7
Latvia,LVA,2021/2/9,53.7
Latvia,LVA,2021/2/10,53.7
Latvia,LVA,2021/2/11,56.48
Latvia,LVA,2021/2/12,56.48
Latvia,LVA,2021/2/13,56.48
Latvia,LVA,2021/2/14,56.48
Latvia,LVA,2021/2/15,56.48
Latvia,LVA,2021/2/16,56.48
Latvia,LVA,2021/2/17,56.48
Latvia,LVA,2021/2/18,56.48
Latvia,LVA,2021/2/19,56.48
Latvia,LVA,2021/2/20,56.48
Latvia,LVA,2021/2/21,56.48
Latvia,LVA,2021/2/22,56.48
Latvia,LVA,2021/2/23,56.48
Latvia,LVA,2021/2/24,56.48
Latvia,LVA,2021/2/25,56.48
Latvia,LVA,2021/2/26,56.48
Latvia,LVA,2021/2/27,56.48
Latvia,LVA,2021/2/28,56.48
Latvia,LVA,2021/3/1,56.48
Latvia,LVA,2021/3/2,56.48
Latvia,LVA,2021/3/3,56.48
Latvia,LVA,2021/3/4,56.48
Latvia,LVA,2021/3/5,56.48
Latvia,LVA,2021/3/6,56.48
Latvia,LVA,2021/3/7,56.48
Latvia,LVA,2021/3/8,56.48
Latvia,LVA,2021/3/9,56.48
Latvia,LVA,2021/3/10,56.48
Latvia,LVA,2021/3/11,56.48
Latvia,LVA,2021/3/12,56.48
Latvia,LVA,2021/3/13,56.48
Latvia,LVA,2021/3/14,56.48
Latvia,LVA,2021/3/15,56.48
Latvia,LVA,2021/3/16,56.48
Latvia,LVA,2021/3/17,56.48
Latvia,LVA,2021/3/18,56.48
Latvia,LVA,2021/3/19,56.48
Latvia,LVA,2021/3/20,56.48
Latvia,LVA,2021/3/21,56.48
Latvia,LVA,2021/3/22,56.48
Latvia,LVA,2021/3/23,56.48
Latvia,LVA,2021/3/24,56.48
Latvia,LVA,2021/3/25,56.48
Latvia,LVA,2021/3/26,56.48
Latvia,LVA,2021/3/27,56.48
Latvia,LVA,2021/3/28,56.48
Latvia,LVA,2021/3/29,56.48
Latvia,LVA,2021/3/30,56.48
Latvia,LVA,2021/3/31,56.48
Latvia,LVA,2021/4/1,56.48
Latvia,LVA,2021/4/2,56.48
Latvia,LVA,2021/4/3,56.48
Latvia,LVA,2021/4/4,56.48
Latvia,LVA,2021/4/5,56.48
Latvia,LVA,2021/4/6,56.48
Latvia,LVA,2021/4/7,56.48
Latvia,LVA,2021/4/8,56.48
Latvia,LVA,2021/4/9,56.48
Latvia,LVA,2021/4/10,56.48
Latvia,LVA,2021/4/11,56.48
Latvia,LVA,2021/4/12,56.48
Latvia,LVA,2021/4/13,56.48
Latvia,LVA,2021/4/14,56.48
Latvia,LVA,2021/4/15,56.48
Latvia,LVA,2021/4/16,56.48
Latvia,LVA,2021/4/17,56.48
Latvia,LVA,2021/4/18,56.48
Latvia,LVA,2021/4/19,56.48
Latvia,LVA,2021/4/20,56.48
Latvia,LVA,2021/4/21,56.48
Latvia,LVA,2021/4/22,56.48
Latvia,LVA,2021/4/23,56.48
Latvia,LVA,2021/4/24,56.48
Latvia,LVA,2021/4/25,56.48
Latvia,LVA,2021/4/26,56.48
Latvia,LVA,2021/4/27,56.48
Latvia,LVA,2021/4/28,56.48
Latvia,LVA,2021/4/29,56.48
Latvia,LVA,2021/4/30,56.48
Latvia,LVA,2021/5/1,56.48
Latvia,LVA,2021/5/2,56.48
Latvia,LVA,2021/5/3,56.48
Latvia,LVA,2021/5/4,56.48
Latvia,LVA,2021/5/5,56.48
Latvia,LVA,2021/5/6,56.48
Latvia,LVA,2021/5/7,56.48
Latvia,LVA,2021/5/8,56.48
Latvia,LVA,2021/5/9,56.48
Latvia,LVA,2021/5/10,56.48
Latvia,LVA,2021/5/11,56.48
Latvia,LVA,2021/5/12,56.48
Latvia,LVA,2021/5/13,56.48
Latvia,LVA,2021/5/14,56.48
Latvia,LVA,2021/5/15,56.48
Latvia,LVA,2021/5/16,56.48
Latvia,LVA,2021/5/17,56.48
Latvia,LVA,2021/5/18,56.48
Latvia,LVA,2021/5/19,56.48
Latvia,LVA,2021/5/20,56.48
Latvia,LVA,2021/5/21,56.48
Latvia,LVA,2021/5/22,56.48
Latvia,LVA,2021/5/23,56.48
Latvia,LVA,2021/5/24,56.48
Latvia,LVA,2021/5/25,56.48
Latvia,LVA,2021/5/26,56.48
Latvia,LVA,2021/5/27,56.48
Latvia,LVA,2021/5/28,56.48
Latvia,LVA,2021/5/29,56.48
Latvia,LVA,2021/5/30,56.48
Latvia,LVA,2021/5/31,56.48
Latvia,LVA,2021/6/1,50
Latvia,LVA,2021/6/2,50
Latvia,LVA,2021/6/3,50
Latvia,LVA,2021/6/4,50
Latvia,LVA,2021/6/5,50
Latvia,LVA,2021/6/6,50
Latvia,LVA,2021/6/7,50
Latvia,LVA,2021/6/8,50
Latvia,LVA,2021/6/9,50
Latvia,LVA,2021/6/10,50
Latvia,LVA,2021/6/11,50
Latvia,LVA,2021/6/12,50
Latvia,LVA,2021/6/13,50
Latvia,LVA,2021/6/14,50
Latvia,LVA,2021/6/15,41.67
Latvia,LVA,2021/6/16,41.67
Latvia,LVA,2021/6/17,41.67
Latvia,LVA,2021/6/18,41.67
Latvia,LVA,2021/6/19,41.67
Latvia,LVA,2021/6/20,41.67
Latvia,LVA,2021/6/21,41.67
Latvia,LVA,2021/6/22,41.67
Latvia,LVA,2021/6/23,41.67
Latvia,LVA,2021/6/24,41.67
Latvia,LVA,2021/6/25,41.67
Latvia,LVA,2021/6/26,41.67
Latvia,LVA,2021/6/27,41.67
Latvia,LVA,2021/6/28,41.67
Latvia,LVA,2021/6/29,41.67
Latvia,LVA,2021/6/30,41.67
Latvia,LVA,2021/7/1,41.67
Latvia,LVA,2021/7/2,41.67
Latvia,LVA,2021/7/3,41.67
Latvia,LVA,2021/7/4,41.67
Latvia,LVA,2021/7/5,41.67
Latvia,LVA,2021/7/6,41.67
Latvia,LVA,2021/7/7,41.67
Latvia,LVA,2021/7/8,41.67
Latvia,LVA,2021/7/9,41.67
Latvia,LVA,2021/7/10,41.67
Latvia,LVA,2021/7/11,41.67
Latvia,LVA,2021/7/12,41.67
Latvia,LVA,2021/7/13,41.67
Latvia,LVA,2021/7/14,41.67
Latvia,LVA,2021/7/15,41.67
Latvia,LVA,2021/7/16,41.67
Latvia,LVA,2021/7/17,41.67
Latvia,LVA,2021/7/18,41.67
Latvia,LVA,2021/7/19,41.67
Latvia,LVA,2021/7/20,41.67
Latvia,LVA,2021/7/21,41.67
Latvia,LVA,2021/7/22,41.67
Latvia,LVA,2021/7/23,41.67
Latvia,LVA,2021/7/24,41.67
Latvia,LVA,2021/7/25,41.67
Latvia,LVA,2021/7/26,41.67
Latvia,LVA,2021/7/27,41.67
Latvia,LVA,2021/7/28,41.67
Latvia,LVA,2021/7/29,41.67
Latvia,LVA,2021/7/30,41.67
Latvia,LVA,2021/7/31,41.67
Latvia,LVA,2021/8/1,41.67
Latvia,LVA,2021/8/2,41.67
Latvia,LVA,2021/8/3,41.67
Latvia,LVA,2021/8/4,41.67
Latvia,LVA,2021/8/5,41.67
Latvia,LVA,2021/8/6,41.67
Latvia,LVA,2021/8/7,41.67
Latvia,LVA,2021/8/8,41.67
Latvia,LVA,2021/8/9,41.67
Latvia,LVA,2021/8/10,41.67
Latvia,LVA,2021/8/11,41.67
Latvia,LVA,2021/8/12,41.67
Latvia,LVA,2021/8/13,41.67
Latvia,LVA,2021/8/14,41.67
Latvia,LVA,2021/8/15,41.67
Latvia,LVA,2021/8/16,41.67
Latvia,LVA,2021/8/17,41.67
Latvia,LVA,2021/8/18,41.67
Latvia,LVA,2021/8/19,41.67
Latvia,LVA,2021/8/20,41.67
Latvia,LVA,2021/8/21,41.67
Latvia,LVA,2021/8/22,41.67
Latvia,LVA,2021/8/23,41.67
Latvia,LVA,2021/8/24,41.67
Latvia,LVA,2021/8/25,41.67
Latvia,LVA,2021/8/26,41.67
Latvia,LVA,2021/8/27,41.67
Latvia,LVA,2021/8/28,41.67
Latvia,LVA,2021/8/29,41.67
Latvia,LVA,2021/8/30,41.67
Latvia,LVA,2021/8/31,41.67
Latvia,LVA,2021/9/1,37.96
Latvia,LVA,2021/9/2,37.96
Latvia,LVA,2021/9/3,37.96
Latvia,LVA,2021/9/4,37.96
Latvia,LVA,2021/9/5,37.96
Latvia,LVA,2021/9/6,37.96
Latvia,LVA,2021/9/7,37.96
Latvia,LVA,2021/9/8,37.96
Latvia,LVA,2021/9/9,37.96
Latvia,LVA,2021/9/10,37.96
Latvia,LVA,2021/9/11,37.96
Latvia,LVA,2021/9/12,37.96
Latvia,LVA,2021/9/13,37.96
Latvia,LVA,2021/9/14,37.96
Latvia,LVA,2021/9/15,37.96
Latvia,LVA,2021/9/16,37.96
Latvia,LVA,2021/9/17,37.96
Latvia,LVA,2021/9/18,37.96
Latvia,LVA,2021/9/19,37.96
Latvia,LVA,2021/9/20,37.96
Latvia,LVA,2021/9/21,37.96
Latvia,LVA,2021/9/22,37.96
Latvia,LVA,2021/9/23,37.96
Latvia,LVA,2021/9/24,37.96
Latvia,LVA,2021/9/25,37.96
Latvia,LVA,2021/9/26,37.96
Latvia,LVA,2021/9/27,37.96
Latvia,LVA,2021/9/28,37.96
Latvia,LVA,2021/9/29,37.96
Latvia,LVA,2021/9/30,37.96
Latvia,LVA,2021/10/1,37.96
Latvia,LVA,2021/10/2,37.96
Latvia,LVA,2021/10/3,37.96
Latvia,LVA,2021/10/4,37.96
Latvia,LVA,2021/10/5,37.96
Latvia,LVA,2021/10/6,37.96
Latvia,LVA,2021/10/7,37.96
Latvia,LVA,2021/10/8,37.96
Latvia,LVA,2021/10/9,37.96
Latvia,LVA,2021/10/10,37.96
Latvia,LVA,2021/10/11,47.22
Latvia,LVA,2021/10/12,47.22
Latvia,LVA,2021/10/13,47.22
Latvia,LVA,2021/10/14,47.22
Latvia,LVA,2021/10/15,47.22
Latvia,LVA,2021/10/16,47.22
Latvia,LVA,2021/10/17,47.22
Latvia,LVA,2021/10/18,47.22
Latvia,LVA,2021/10/19,47.22
Latvia,LVA,2021/10/20,47.22
Latvia,LVA,2021/10/21,70.37
Latvia,LVA,2021/10/22,70.37
Latvia,LVA,2021/10/23,70.37
Latvia,LVA,2021/10/24,70.37
Latvia,LVA,2021/10/25,70.37
Latvia,LVA,2021/10/26,70.37
Latvia,LVA,2021/10/27,70.37
Latvia,LVA,2021/10/28,70.37
Latvia,LVA,2021/10/29,70.37
Latvia,LVA,2021/10/30,70.37
Latvia,LVA,2021/10/31,70.37
Latvia,LVA,2021/11/1,70.37
Latvia,LVA,2021/11/2,70.37
Latvia,LVA,2021/11/3,70.37
Latvia,LVA,2021/11/4,70.37
Latvia,LVA,2021/11/5,70.37
Latvia,LVA,2021/11/6,70.37
Latvia,LVA,2021/11/7,70.37
Latvia,LVA,2021/11/8,70.37
Latvia,LVA,2021/11/9,70.37
Latvia,LVA,2021/11/10,70.37
Latvia,LVA,2021/11/11,70.37
Latvia,LVA,2021/11/12,70.37
Latvia,LVA,2021/11/13,70.37
Latvia,LVA,2021/11/14,70.37
Latvia,LVA,2021/11/15,46.3
Latvia,LVA,2021/11/16,46.3
Latvia,LVA,2021/11/17,46.3
Latvia,LVA,2021/11/18,46.3
Latvia,LVA,2021/11/19,46.3
Latvia,LVA,2021/11/20,46.3
Latvia,LVA,2021/11/21,46.3
Latvia,LVA,2021/11/22,46.3
Latvia,LVA,2021/11/23,46.3
Latvia,LVA,2021/11/24,46.3
Latvia,LVA,2021/11/25,46.3
Latvia,LVA,2021/11/26,46.3
Latvia,LVA,2021/11/27,46.3
Latvia,LVA,2021/11/28,46.3
Latvia,LVA,2021/11/29,46.3
Latvia,LVA,2021/11/30,43.52
Latvia,LVA,2021/12/1,43.52
Latvia,LVA,2021/12/2,43.52
Latvia,LVA,2021/12/3,43.52
Latvia,LVA,2021/12/4,43.52
Latvia,LVA,2021/12/5,43.52
Latvia,LVA,2021/12/6,43.52
Latvia,LVA,2021/12/7,40.74
Latvia,LVA,2021/12/8,40.74
Latvia,LVA,2021/12/9,40.74
Latvia,LVA,2021/12/10,40.74
Latvia,LVA,2021/12/11,40.74
Latvia,LVA,2021/12/12,40.74
Latvia,LVA,2021/12/13,40.74
Latvia,LVA,2021/12/14,40.74
Latvia,LVA,2021/12/15,40.74
Latvia,LVA,2021/12/16,40.74
Latvia,LVA,2021/12/17,40.74
Latvia,LVA,2021/12/18,40.74
Latvia,LVA,2021/12/19,40.74
